time,temp_salon_c,temp_kids_c,hum_salon,hum_kids,temp_out_1_b_c,hum_out_1_b,temp_out_2_n_c,hum_out_2_n
2026-04-26 15:00:00,20.3,20.3,42.9,40.91,22.19,33.06,25.96,26.54
2026-04-26 16:00:00,20.3,20.32,44.79,41.35,22.46,31.9,26.55,25.56
2026-04-26 17:00:00,20.4,20.52,46.74,42.13,22.63,30.91,27.02,24.56
2026-04-26 18:00:00,20.5,20.96,44.28,40.75,22.64,31.75,26.81,24.44
2026-04-26 19:00:00,20.5,20.8,45.25,39.05,22.21,31.57,24.65,25.35
2026-04-26 20:00:00,20.39,20.5,46.58,41.89,21.45,33.55,21.5,30.53
2026-04-26 21:00:00,20.49,20.5,49.63,47.66,20.67,36.77,20.09,35.49
2026-04-26 22:00:00,20.5,20.53,50.6,47.5,19.86,37.51,19.16,37.56
2026-04-26 23:00:00,20.5,20.5,49.95,45.18,19.35,36.27,18.41,37.29
2026-04-27 00:00:00,20.5,20.5,48.74,45.1,18.92,34.9,17.86,36.08
2026-04-27 01:00:00,20.5,20.5,48.06,45.62,18.49,34.92,17.34,36.65
2026-04-27 02:00:00,20.5,20.5,47.6,46.1,17.97,36.76,16.76,38.86
2026-04-27 03:00:00,20.5,20.5,47.6,46.1,17.49,39.41,16.29,41.62
2026-04-27 04:00:00,20.5,20.5,47.6,47.02,17.03,42.39,15.92,44.46
2026-04-27 05:00:00,20.5,20.5,47.6,47.1,16.72,44.56,15.65,46.76
